일시,광진구,동대문구,성동구,중랑구,일,월,년,요일,주,주말평일
2021-02-04,2.06,1.82,1.976,1.082,4,2,2021,3,5,평일
2021-02-05,3.858,3.26,3.298,2.224,5,2,2021,4,5,평일
2021-02-06,4.306,3.24,3.734,2.51,6,2,2021,5,5,주말
2021-02-07,3.552,2.714,3.298,2.25,7,2,2021,6,5,주말
2021-02-08,3.216,2.852,2.992,1.994,8,2,2021,0,6,평일
2021-02-09,3.922,3.438,3.558,2.214,9,2,2021,1,6,평일
2021-02-10,4.45,3.6,3.896,2.574,10,2,2021,2,6,평일
2021-02-11,3.478,2.842,3.354,2.194,11,2,2021,3,6,주말
2021-02-12,3.886,2.738,3.816,2.444,12,2,2021,4,6,주말
2021-02-13,5.274,3.706,5.596,3.07,13,2,2021,5,6,주말
2021-02-14,4.726,3.364,4.158,2.72,14,2,2021,6,6,주말
2021-02-15,3.23,2.772,2.738,1.87,15,2,2021,0,7,평일
2021-02-16,2.298,1.984,1.868,1.31,16,2,2021,1,7,평일
2021-02-17,2.278,2.022,1.912,1.254,17,2,2021,2,7,평일
2021-02-18,3.06,2.51,2.608,1.636,18,2,2021,3,7,평일
2021-02-19,4.384,3.514,3.852,2.512,19,2,2021,4,7,평일
2021-02-20,6.432,4.582,6.022,3.452,20,2,2021,5,7,주말
2021-02-21,7.858,5.126,7.754,3.878,21,2,2021,6,7,주말
2021-02-22,5.648,4.498,5.07,2.95,22,2,2021,0,8,평일
2021-02-23,4.544,3.712,4.12,2.566,23,2,2021,1,8,평일
2021-02-24,5.55,4.416,5.074,2.812,24,2,2021,2,8,평일
2021-02-25,5.386,4.548,4.698,2.85,25,2,2021,3,8,평일
2021-02-26,7.172,5.126,6.546,3.538,26,2,2021,4,8,평일
2021-02-27,8.086,5.648,7.952,4.438,27,2,2021,5,8,주말
2021-02-28,6.798,4.644,6.344,3.56,28,2,2021,6,8,주말
2021-03-01,0.354,0.322,0.23,0.212,1,3,2021,0,9,주말
2021-03-02,4.966,4.208,4.636,2.528,2,3,2021,1,9,평일
2021-03-03,6.32,5.154,5.646,3.298,3,3,2021,2,9,평일
2021-03-04,6.526,5.366,5.822,3.646,4,3,2021,3,9,평일
2021-03-05,8.048,6.098,7.156,4.104,5,3,2021,4,9,평일
2021-03-06,5.756,4.59,5.518,3.436,6,3,2021,5,9,주말
2021-03-07,7.848,5.252,6.904,4.068,7,3,2021,6,9,주말
2021-03-08,7.066,5.786,6.302,3.894,8,3,2021,0,10,평일
2021-03-09,7.062,5.812,6.406,3.954,9,3,2021,1,10,평일
2021-03-10,8.012,6.298,7.14,4.324,10,3,2021,2,10,평일
2021-03-11,7.536,5.89,6.512,4.226,11,3,2021,3,10,평일
2021-03-12,6.596,5.428,5.604,3.586,12,3,2021,4,10,평일
2021-03-13,8.644,5.976,7.872,4.404,13,3,2021,5,10,주말
2021-03-14,8.1,5.518,6.902,4.038,14,3,2021,6,10,주말
2021-03-15,7.152,5.94,6.236,4.154,15,3,2021,0,11,평일
2021-03-16,7.114,5.818,6.094,4.096,16,3,2021,1,11,평일
2021-03-17,8.28,6.284,7.2,4.694,17,3,2021,2,11,평일
2021-03-18,8.748,6.992,7.258,4.742,18,3,2021,3,11,평일
2021-03-19,10.35,7.658,8.548,5.298,19,3,2021,4,11,평일
2021-03-20,2.59,2.346,2.294,1.814,20,3,2021,5,11,주말
2021-03-21,5.286,4.364,4.638,3.384,21,3,2021,6,11,주말
2021-03-22,7.16,5.948,6.238,4.046,22,3,2021,0,12,평일
2021-03-23,8.278,6.65,7.44,4.758,23,3,2021,1,12,평일
2021-03-24,8.796,7.064,7.992,4.766,24,3,2021,2,12,평일
2021-03-25,9.342,7.394,7.972,5.342,25,3,2021,3,12,평일
2021-03-26,10.26,7.596,8.53,5.37,26,3,2021,4,12,평일
2021-03-27,2.24,1.646,1.674,1.404,27,3,2021,5,12,주말
2021-03-28,3.236,2.424,2.572,1.772,28,3,2021,6,12,주말
2021-03-29,6.9,6.116,6.082,3.914,29,3,2021,0,13,평일
2021-03-30,9.62,7.796,8.44,5.598,30,3,2021,1,13,평일
2021-03-31,11.206,8.488,10.144,6.048,31,3,2021,2,13,평일
2021-04-01,11.448,8.896,10.542,6.374,1,4,2021,3,13,평일
2021-04-02,11.074,8.382,9.974,6.408,2,4,2021,4,13,평일
2021-04-03,1.636,1.236,1.028,1.07,3,4,2021,5,13,주말
2021-04-04,9.3,6.442,8.732,4.958,4,4,2021,6,13,주말
2021-04-05,10.232,8.166,9.724,6.018,5,4,2021,0,14,평일
2021-04-06,11.306,8.91,9.442,5.978,6,4,2021,1,14,평일
2021-04-07,11.188,8.566,9.388,6.302,7,4,2021,2,14,평일
2021-04-08,10.25,8.032,8.818,5.672,8,4,2021,3,14,평일
2021-04-09,11.186,8.496,10.05,6.112,9,4,2021,4,14,평일
2021-04-10,11.804,7.666,10.506,6.006,10,4,2021,5,14,주말
2021-04-11,11.556,7.658,11.572,6.276,11,4,2021,6,14,주말
2021-04-12,2.91,2.386,1.994,1.668,12,4,2021,0,15,평일
2021-04-13,7.286,6.298,7.028,4.772,13,4,2021,1,15,평일
2021-04-14,8.662,7.65,8.136,5.26,14,4,2021,2,15,평일
2021-04-15,10.31,8.292,9.056,5.882,15,4,2021,3,15,평일
2021-04-16,7.646,6.608,6.298,4.56,16,4,2021,4,15,평일
2021-04-17,6.664,5.144,5.846,3.5,17,4,2021,5,15,주말
2021-04-18,9.858,7.162,9.314,5.608,18,4,2021,6,15,주말
2021-04-19,9.96,8.368,9.214,5.728,19,4,2021,0,16,평일
2021-04-20,10.666,8.498,8.804,6.214,20,4,2021,1,16,평일
2021-04-21,10.96,9.12,9.478,6.362,21,4,2021,2,16,평일
2021-04-22,10.772,8.894,9.21,6.37,22,4,2021,3,16,평일
2021-04-23,10.77,8.862,9.208,6.192,23,4,2021,4,16,평일
2021-04-24,11.896,8.46,10.854,6.774,24,4,2021,5,16,주말
2021-04-25,12.752,8.612,11.826,6.554,25,4,2021,6,16,주말
2021-04-26,11.402,9.326,9.938,6.51,26,4,2021,0,17,평일
2021-04-27,9.516,7.974,8.488,5.612,27,4,2021,1,17,평일
2021-04-28,10.894,8.604,9.134,6.144,28,4,2021,2,17,평일
2021-04-29,9.372,8.144,8.494,5.56,29,4,2021,3,17,평일
2021-04-30,7.722,6.348,6.364,4.22,30,4,2021,4,17,평일
2021-05-01,3.714,3.014,3.016,2.646,1,5,2021,5,17,주말
2021-05-02,10.966,7.848,11.012,6.376,2,5,2021,6,17,주말
2021-05-03,11.156,9.37,10.17,6.692,3,5,2021,0,18,평일
2021-05-04,2.734,2.172,1.894,1.484,4,5,2021,1,18,평일
2021-05-05,12.446,8.32,12.348,6.262,5,5,2021,2,18,주말
2021-05-06,11.304,8.946,10.466,6.42,6,5,2021,3,18,평일
2021-05-07,8.602,6.78,6.69,4.752,7,5,2021,4,18,평일
2021-05-08,7.154,5.456,5.334,4.646,8,5,2021,5,18,주말
2021-05-09,11.83,7.846,10.164,6.286,9,5,2021,6,18,주말
2021-05-10,8.954,7.794,7.29,5.528,10,5,2021,0,19,평일
2021-05-11,11.838,10.048,10.316,7.154,11,5,2021,1,19,평일
2021-05-12,12.036,10.058,10.31,7.334,12,5,2021,2,19,평일
2021-05-13,12.022,10.236,9.986,7.236,13,5,2021,3,19,평일
2021-05-14,12.36,9.876,9.936,7.266,14,5,2021,4,19,평일
2021-05-15,3.532,2.904,2.602,2.36,15,5,2021,5,19,주말
2021-05-16,0.3,0.218,0.18,0.17,16,5,2021,6,19,주말
2021-05-17,5.608,4.974,4.978,3.494,17,5,2021,0,20,평일
2021-05-18,11.084,9.858,9.902,7.142,18,5,2021,1,20,평일
2021-05-19,13.204,9.448,12.27,7.38,19,5,2021,2,20,주말
2021-05-20,6.416,5.488,5.366,3.78,20,5,2021,3,20,평일
2021-05-21,7.084,6.058,5.92,4.358,21,5,2021,4,20,평일
2021-05-22,12.506,9.218,10.858,7.338,22,5,2021,5,20,주말
2021-05-23,11.708,8.37,9.864,6.908,23,5,2021,6,20,주말
2021-05-24,11.344,9.524,9.836,6.782,24,5,2021,0,21,평일
2021-05-25,8.998,7.382,6.882,5.212,25,5,2021,1,21,평일
2021-05-26,11.092,9.358,9.62,6.392,26,5,2021,2,21,평일
2021-05-27,7.15,5.878,5.006,4.508,27,5,2021,3,21,평일
2021-05-28,6.978,6.328,5.128,4.866,28,5,2021,4,21,평일
2021-05-29,6.104,4.902,4.558,3.418,29,5,2021,5,21,주말
2021-05-30,8.42,6.366,8.33,5.222,30,5,2021,6,21,주말
2021-05-31,10.022,8.674,9.012,6.344,31,5,2021,0,22,평일
2021-06-01,10.17,8.192,8.136,6.006,1,6,2021,1,22,평일
2021-06-02,11.884,10.086,9.914,7.174,2,6,2021,2,22,평일
2021-06-03,3.776,3.542,2.842,2.174,3,6,2021,3,22,평일
2021-06-04,10.74,9.88,10.548,6.778,4,6,2021,4,22,평일
2021-06-05,12.092,8.624,10.676,7.19,5,6,2021,5,22,주말
2021-06-06,11.194,8.376,9.838,6.596,6,6,2021,6,22,주말
2021-06-07,10.608,9.402,9.072,6.344,7,6,2021,0,23,평일
2021-06-08,11.202,10.22,9.724,6.996,8,6,2021,1,23,평일
2021-06-09,10.766,9.82,9.54,6.878,9,6,2021,2,23,평일
2021-06-10,7.048,6.588,6.168,4.208,10,6,2021,3,23,평일
2021-06-11,10.528,9.162,9.224,6.212,11,6,2021,4,23,평일
2021-06-12,11.464,8.188,8.958,6.686,12,6,2021,5,23,주말
2021-06-13,10.294,7.234,8.046,6.01,13,6,2021,6,23,주말
2021-06-14,11.21,9.712,9.086,6.864,14,6,2021,0,24,평일
2021-06-15,9.212,7.832,6.964,5.356,15,6,2021,1,24,평일
2021-06-16,12.496,10.862,10.438,7.472,16,6,2021,2,24,평일
2021-06-17,10.104,9.114,8.57,6.448,17,6,2021,3,24,평일
2021-06-18,7.352,6.65,5.484,4.922,18,6,2021,4,24,평일
2021-06-19,12.086,8.602,9.404,6.9,19,6,2021,5,24,주말
2021-06-20,10.61,8.296,9.088,6.606,20,6,2021,6,24,주말
2021-06-21,12.168,10.7,10.588,7.342,21,6,2021,0,25,평일
2021-06-22,10.902,9.77,9.138,5.956,22,6,2021,1,25,평일
2021-06-23,10.582,9.848,9.306,7.314,23,6,2021,2,25,평일
2021-06-24,10.94,9.408,10.142,6.054,24,6,2021,3,25,평일
2021-06-25,11.898,10.44,10.478,7.688,25,6,2021,4,25,평일
2021-06-26,9.758,7.588,8.24,5.744,26,6,2021,5,25,주말
2021-06-27,9.002,6.936,7.27,5.534,27,6,2021,6,25,주말
2021-06-28,10.232,9.082,8.712,5.386,28,6,2021,0,26,평일
2021-06-29,9.278,8.034,7.896,5.316,29,6,2021,1,26,평일
2021-06-30,10.348,9.28,8.68,6.032,30,6,2021,2,26,평일
2021-07-01,11.636,10.31,9.878,7.548,1,7,2021,3,26,평일
2021-07-02,12.0,9.88,10.24,7.346,2,7,2021,4,26,평일
2021-07-03,4.828,3.946,3.466,2.946,3,7,2021,5,26,주말
2021-07-04,3.216,2.556,2.656,1.906,4,7,2021,6,26,주말
2021-07-05,11.176,10.232,9.598,7.206,5,7,2021,0,27,평일
2021-07-06,11.546,10.606,10.016,7.572,6,7,2021,1,27,평일
2021-07-07,10.112,9.21,8.664,6.56,7,7,2021,2,27,평일
2021-07-08,9.918,9.158,8.574,6.062,8,7,2021,3,27,평일
2021-07-09,11.418,10.536,9.606,6.972,9,7,2021,4,27,평일
2021-07-10,9.74,8.424,7.918,6.406,10,7,2021,5,27,주말
2021-07-11,7.696,6.198,6.498,3.962,11,7,2021,6,27,주말
2021-07-12,10.646,9.89,8.818,6.936,12,7,2021,0,28,평일
2021-07-13,10.982,9.756,9.114,6.914,13,7,2021,1,28,평일
2021-07-14,10.56,9.744,8.882,6.888,14,7,2021,2,28,평일
2021-07-15,7.994,7.556,6.86,4.718,15,7,2021,3,28,평일
2021-07-16,10.114,9.07,8.146,6.276,16,7,2021,4,28,평일
2021-07-17,10.156,7.276,8.11,5.978,17,7,2021,5,28,주말
2021-07-18,8.892,7.392,7.598,5.528,18,7,2021,6,28,주말
2021-07-19,9.49,8.518,7.394,5.996,19,7,2021,0,29,평일
2021-07-20,11.478,9.962,9.484,6.76,20,7,2021,1,29,평일
2021-07-21,10.858,9.106,8.692,6.192,21,7,2021,2,29,평일
2021-07-22,10.222,9.044,8.572,6.094,22,7,2021,3,29,평일
2021-07-23,10.452,9.042,8.572,6.14,23,7,2021,4,29,평일
2021-07-24,9.004,7.12,7.182,5.478,24,7,2021,5,29,주말
2021-07-25,8.252,6.21,6.104,4.578,25,7,2021,6,29,주말
2021-07-26,10.716,8.96,8.53,5.934,26,7,2021,0,30,평일
2021-07-27,10.184,8.922,8.398,6.18,27,7,2021,1,30,평일
2021-07-28,10.336,8.77,8.128,6.222,28,7,2021,2,30,평일
2021-07-29,9.134,8.672,8.228,5.944,29,7,2021,3,30,평일
2021-07-30,10.638,8.79,9.006,6.306,30,7,2021,4,30,평일
2021-07-31,8.998,6.774,6.836,5.36,31,7,2021,5,30,주말
2021-08-01,4.392,3.536,3.226,2.726,1,8,2021,6,30,주말
2021-08-02,9.232,7.51,6.814,5.278,2,8,2021,0,31,평일
2021-08-03,10.974,9.148,8.714,6.402,3,8,2021,1,31,평일
2021-08-04,10.87,9.338,8.538,6.522,4,8,2021,2,31,평일
2021-08-05,10.896,9.054,8.798,6.504,5,8,2021,3,31,평일
2021-08-06,10.644,9.08,8.77,6.552,6,8,2021,4,31,평일
2021-08-07,10.832,8.254,8.158,6.442,7,8,2021,5,31,주말
2021-08-08,8.838,6.246,6.138,5.386,8,8,2021,6,31,주말
2021-08-09,11.876,10.128,9.516,6.976,9,8,2021,0,32,평일
2021-08-10,12.25,10.214,9.888,7.04,10,8,2021,1,32,평일
2021-08-11,12.144,10.108,9.8,6.978,11,8,2021,2,32,평일
2021-08-12,8.416,7.534,6.854,5.024,12,8,2021,3,32,평일
2021-08-13,11.824,10.404,10.498,7.258,13,8,2021,4,32,평일
2021-08-14,12.18,8.988,10.478,7.148,14,8,2021,5,32,주말
2021-08-15,11.374,8.684,10.808,6.39,15,8,2021,6,32,주말
2021-08-16,12.006,9.068,10.612,7.054,16,8,2021,0,33,평일
2021-08-17,7.588,6.456,5.884,4.852,17,8,2021,1,33,평일
2021-08-18,11.016,9.176,9.394,6.502,18,8,2021,2,33,평일
2021-08-19,13.218,10.918,11.096,7.42,19,8,2021,3,33,평일
2021-08-20,12.442,10.458,10.568,7.304,20,8,2021,4,33,평일
2021-08-21,3.664,2.778,3.032,2.068,21,8,2021,5,33,주말
2021-08-22,11.918,7.818,10.098,6.444,22,8,2021,6,33,주말
2021-08-23,4.47,4.032,3.37,2.57,23,8,2021,0,34,평일
2021-08-24,3.98,2.99,3.06,1.764,24,8,2021,1,34,평일
2021-08-25,9.852,9.276,8.876,6.106,25,8,2021,2,34,평일
2021-08-26,10.622,9.242,9.048,6.356,26,8,2021,3,34,평일
2021-08-27,7.45,6.692,6.282,4.768,27,8,2021,4,34,평일
2021-08-28,12.818,9.304,10.81,7.156,28,8,2021,5,34,주말
2021-08-29,12.204,8.588,10.344,6.828,29,8,2021,6,34,주말
2021-08-30,13.242,11.016,10.778,7.402,30,8,2021,0,35,평일
2021-08-31,2.69,2.262,1.93,1.49,31,8,2021,1,35,평일
2021-09-01,10.466,8.796,8.758,6.394,1,9,2021,2,35,평일
2021-09-02,13.036,11.172,11.166,7.528,2,9,2021,3,35,평일
2021-09-03,14.56,11.348,11.992,7.864,3,9,2021,4,35,평일
2021-09-04,15.184,10.02,13.366,7.814,4,9,2021,5,35,주말
2021-09-05,14.042,9.676,12.248,7.516,5,9,2021,6,35,주말
2021-09-06,7.042,6.21,5.524,4.21,6,9,2021,0,36,평일
2021-09-07,1.178,1.2,1.168,0.72,7,9,2021,1,36,평일
2021-09-08,11.99,10.618,10.842,6.866,8,9,2021,2,36,평일
2021-09-09,13.222,11.708,11.394,7.83,9,9,2021,3,36,평일
2021-09-10,13.328,10.932,10.928,7.466,10,9,2021,4,36,평일
2021-09-11,13.766,9.524,11.072,7.538,11,9,2021,5,36,주말
2021-09-12,13.08,9.192,10.448,6.65,12,9,2021,6,36,주말
2021-09-13,12.614,11.012,10.046,7.298,13,9,2021,0,37,평일
2021-09-14,12.646,10.83,10.742,7.472,14,9,2021,1,37,평일
2021-09-15,12.718,11.14,10.844,7.852,15,9,2021,2,37,평일
2021-09-16,13.51,11.15,11.038,7.746,16,9,2021,3,37,평일
2021-09-17,13.83,11.102,11.398,8.028,17,9,2021,4,37,평일
2021-09-18,12.54,9.008,10.364,6.962,18,9,2021,5,37,주말
2021-09-19,10.596,7.336,8.89,6.402,19,9,2021,6,37,주말
2021-09-20,9.514,6.532,8.55,6.322,20,9,2021,0,38,주말
2021-09-21,7.432,5.268,6.538,4.628,21,9,2021,1,38,주말
2021-09-22,10.58,7.758,10.414,6.324,22,9,2021,2,38,주말
2021-09-23,13.218,10.958,11.342,7.596,23,9,2021,3,38,평일
2021-09-24,13.664,11.068,11.148,7.942,24,9,2021,4,38,평일
2021-09-25,13.542,9.788,11.39,7.826,25,9,2021,5,38,주말
2021-09-26,13.616,9.248,11.944,7.276,26,9,2021,6,38,주말
2021-09-27,11.354,9.72,9.308,6.6,27,9,2021,0,39,평일
2021-09-28,7.302,7.084,5.798,4.574,28,9,2021,1,39,평일
2021-09-29,5.252,4.564,4.494,3.202,29,9,2021,2,39,평일
2021-09-30,13.082,11.298,10.772,7.464,30,9,2021,3,39,평일
2021-10-01,12.176,10.488,10.164,7.252,1,10,2021,4,39,평일
2021-10-02,13.204,9.494,11.63,7.362,2,10,2021,5,39,주말
2021-10-03,13.926,8.944,11.87,7.136,3,10,2021,6,39,주말
2021-10-04,7.594,5.814,5.756,4.29,4,10,2021,0,40,평일
2021-10-05,10.248,8.41,8.228,6.432,5,10,2021,1,40,평일
2021-10-06,7.41,5.912,5.316,4.002,6,10,2021,2,40,평일
2021-10-07,10.308,8.638,8.07,6.33,7,10,2021,3,40,평일
2021-10-08,6.074,5.58,5.146,3.676,8,10,2021,4,40,평일
2021-10-09,11.336,7.942,10.142,6.788,9,10,2021,5,40,주말
2021-10-10,3.48,2.682,2.844,2.09,10,10,2021,6,40,주말
2021-10-11,11.192,8.218,10.058,6.38,11,10,2021,0,41,평일
2021-10-12,11.64,9.666,9.9,7.044,12,10,2021,1,41,평일
2021-10-13,12.562,10.522,10.528,7.538,13,10,2021,2,41,평일
2021-10-14,12.85,10.668,10.588,7.926,14,10,2021,3,41,평일
2021-10-15,11.29,9.474,9.022,6.872,15,10,2021,4,41,평일
2021-10-16,7.82,6.428,5.672,5.092,16,10,2021,5,41,주말
2021-10-17,6.438,5.36,5.07,4.038,17,10,2021,6,41,주말
2021-10-18,7.526,6.642,6.574,4.628,18,10,2021,0,42,평일
2021-10-19,8.604,7.852,7.564,5.576,19,10,2021,1,42,평일
2021-10-20,9.734,8.754,8.328,6.212,20,10,2021,2,42,평일
2021-10-21,10.014,8.864,8.352,6.21,21,10,2021,3,42,평일
2021-10-22,11.18,9.138,8.796,6.53,22,10,2021,4,42,평일
2021-10-23,10.384,7.322,8.388,5.912,23,10,2021,5,42,주말
2021-10-24,9.84,6.806,7.938,5.266,24,10,2021,6,42,주말
2021-10-25,10.66,8.548,8.792,6.22,25,10,2021,0,43,평일
2021-10-26,11.468,9.44,9.322,6.864,26,10,2021,1,43,평일
2021-10-27,11.236,9.492,9.206,6.506,27,10,2021,2,43,평일
2021-10-28,11.618,9.684,9.458,6.792,28,10,2021,3,43,평일
2021-10-29,11.844,9.604,9.466,6.734,29,10,2021,4,43,평일
2021-10-30,10.536,7.766,8.63,6.268,30,10,2021,5,43,주말
2021-10-31,8.61,6.486,7.942,5.206,31,10,2021,6,43,주말
2021-11-01,10.632,9.248,9.08,6.354,1,11,2021,0,44,평일
2021-11-02,11.508,9.898,9.804,7.076,2,11,2021,1,44,평일
2021-11-03,11.33,9.942,9.726,6.89,3,11,2021,2,44,평일
2021-11-04,11.29,9.596,9.412,6.57,4,11,2021,3,44,평일
2021-11-05,11.95,9.91,9.834,6.696,5,11,2021,4,44,평일
2021-11-06,11.27,8.254,9.206,6.438,6,11,2021,5,44,주말
2021-11-07,10.56,7.628,9.008,5.934,7,11,2021,6,44,주말
2021-11-08,1.796,1.958,1.216,1.54,8,11,2021,0,45,평일
2021-11-09,3.904,3.654,2.766,2.756,9,11,2021,1,45,평일
2021-11-10,7.078,6.594,5.61,4.61,10,11,2021,2,45,평일
2021-11-11,8.1,7.1,6.498,5.004,11,11,2021,3,45,평일
2021-11-12,8.068,7.024,6.676,5.056,12,11,2021,4,45,평일
2021-11-13,7.962,6.212,6.74,4.898,13,11,2021,5,45,주말
2021-11-14,8.412,6.496,6.85,4.802,14,11,2021,6,45,주말
2021-11-15,9.348,8.186,7.818,5.55,15,11,2021,0,46,평일
2021-11-16,9.772,8.266,7.834,5.728,16,11,2021,1,46,평일
2021-11-17,9.51,8.166,7.586,5.622,17,11,2021,2,46,평일
2021-11-18,9.598,7.828,7.85,5.428,18,11,2021,3,46,평일
2021-11-19,10.072,8.288,8.346,5.936,19,11,2021,4,46,평일
2021-11-20,8.238,6.54,6.042,4.914,20,11,2021,5,46,주말
2021-11-21,6.226,5.12,4.728,3.912,21,11,2021,6,46,주말
2021-11-22,6.234,5.7,5.058,3.75,22,11,2021,0,47,평일
2021-11-23,6.186,5.7,4.918,3.784,23,11,2021,1,47,평일
2021-11-24,7.268,6.636,6.166,4.444,24,11,2021,2,47,평일
2021-11-25,7.666,6.834,6.7,4.69,25,11,2021,3,47,평일
2021-11-26,7.408,6.27,6.242,4.472,26,11,2021,4,47,평일
2021-11-27,6.572,5.17,5.182,3.982,27,11,2021,5,47,주말
2021-11-28,6.248,5.1,4.806,3.736,28,11,2021,6,47,주말
2021-11-29,8.454,7.214,6.676,4.972,29,11,2021,0,48,평일
2021-11-30,2.648,2.326,1.784,1.506,30,11,2021,1,48,평일
2021-12-01,5.412,4.854,4.224,3.252,1,12,2021,2,48,평일
2021-12-02,6.152,4.94,4.85,3.268,2,12,2021,3,48,평일
2021-12-03,6.342,5.55,4.888,3.632,3,12,2021,4,48,평일
2021-12-04,5.46,4.492,3.786,3.462,4,12,2021,5,48,주말
2021-12-05,5.494,4.478,4.098,3.536,5,12,2021,6,48,주말
2021-12-06,7.536,6.586,6.37,4.1,6,12,2021,0,49,평일
2021-12-07,7.892,7.09,6.594,4.536,7,12,2021,1,49,평일
2021-12-08,7.932,7.01,6.516,4.768,8,12,2021,2,49,평일
2021-12-09,8.086,6.898,6.75,4.53,9,12,2021,3,49,평일
2021-12-10,6.766,5.5,5.426,3.65,10,12,2021,4,49,평일
2021-12-11,6.562,5.094,4.922,4.006,11,12,2021,5,49,주말
2021-12-12,4.37,3.454,3.168,2.63,12,12,2021,6,49,주말
2021-12-13,5.814,5.174,4.41,3.17,13,12,2021,0,50,평일
2021-12-14,5.034,4.564,4.036,2.926,14,12,2021,1,50,평일
2021-12-15,5.994,4.932,5.016,3.382,15,12,2021,2,50,평일
2021-12-16,7.146,6.286,5.894,4.094,16,12,2021,3,50,평일
2021-12-17,4.468,3.74,3.518,2.36,17,12,2021,4,50,평일
2021-12-18,2.316,1.79,1.64,1.56,18,12,2021,5,50,주말
2021-12-19,1.77,1.682,1.306,1.212,19,12,2021,6,50,주말
2021-12-20,5.364,4.868,4.824,3.132,20,12,2021,0,51,평일
2021-12-21,6.468,5.618,5.328,3.636,21,12,2021,1,51,평일
2021-12-22,6.436,5.612,5.634,3.742,22,12,2021,2,51,평일
2021-12-23,6.668,5.69,5.812,3.898,23,12,2021,3,51,평일
2021-12-24,5.02,4.028,3.99,3.092,24,12,2021,4,51,평일
2021-12-25,1.946,1.474,1.148,1.246,25,12,2021,5,51,주말
2021-12-26,1.62,1.378,0.992,1.004,26,12,2021,6,51,주말
2021-12-27,3.83,3.416,2.908,2.35,27,12,2021,0,52,평일
2021-12-28,4.51,3.89,3.714,2.7,28,12,2021,1,52,평일
2021-12-29,4.49,3.524,3.66,2.524,29,12,2021,2,52,평일
2021-12-30,4.444,3.574,3.53,2.506,30,12,2021,3,52,평일
2021-12-31,3.616,3.21,2.62,2.146,31,12,2021,4,52,평일
